Date,Payment,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Revenue
2019-03-04,Cash,320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,30.24
2019-01-07,Credit card,889-04-9723,B,Mandalay,Member,Female,Food and beverages,89.14,4,356.56
2019-03-08,Credit card,632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,375.5
2019-01-09,Cash,554-42-2417,C,Naypyitaw,Normal,Female,Sports and travel,95.44,10,954.4
2019-03-01,Ewallet,453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,82.5
2019-03-16,Cash,578-80-7669,B,Mandalay,Normal,Male,Sports and travel,74.97,1,74.97
2019-02-17,Credit card,612-36-5536,A,Yangon,Member,Male,Food and beverages,80.96,8,647.68
2019-02-27,Cash,605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,755.76
2019-03-07,Ewallet,471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,199.58
2019-01-21,Cash,462-67-9126,A,Yangon,Normal,Male,Home and lifestyle,73.22,6,439.32
2019-02-19,Cash,272-27-9238,C,Naypyitaw,Normal,Female,Food and beverages,41.24,4,164.96
2019-01-06,Cash,834-25-9262,C,Naypyitaw,Normal,Female,Fashion accessories,81.68,4,326.72
2019-03-14,Cash,122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,461.88
2019-03-24,Cash,468-88-0009,A,Yangon,Member,Male,Home and lifestyle,65.94,4,263.76
2019-01-27,Cash,613-59-9758,C,Naypyitaw,Normal,Female,Sports and travel,14.36,10,143.6
2019-03-06,Credit card,254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,193.5
2019-02-02,Cash,201-86-2184,B,Mandalay,Member,Female,Electronic accessories,26.26,7,183.82
2019-01-25,Credit card,261-12-8671,B,Mandalay,Normal,Female,Fashion accessories,60.96,2,121.92
2019-03-14,Ewallet,730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,420.66
2019-01-29,Cash,382-25-8917,C,Naypyitaw,Normal,Male,Fashion accessories,42.08,6,252.48
2019-01-03,Credit card,422-29-8786,A,Yangon,Normal,Female,Home and lifestyle,67.09,5,335.45
2019-01-14,Ewallet,667-23-5919,A,Yangon,Member,Female,Fashion accessories,96.7,5,483.5
2019-01-05,Credit card,843-01-4703,B,Mandalay,Member,Female,Home and lifestyle,35.38,9,318.42
2019-02-22,Ewallet,743-88-1662,C,Naypyitaw,Normal,Male,Sports and travel,95.49,7,668.43
2019-02-06,Ewallet,595-86-2894,C,Naypyitaw,Member,Male,Fashion accessories,96.98,4,387.92
2019-01-30,Credit card,182-69-8360,B,Mandalay,Normal,Female,Electronic accessories,23.65,4,94.6
2019-01-11,Credit card,289-15-7034,A,Yangon,Member,Male,Sports and travel,82.33,4,329.32
2019-03-19,Cash,462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,53.22
2019-01-14,Cash,868-52-7573,B,Mandalay,Normal,Female,Food and beverages,99.69,5,498.45
2019-03-01,Ewallet,153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,299.56
2019-01-06,Ewallet,662-72-2873,A,Yangon,Normal,Female,Food and beverages,40.94,5,204.7
2019-01-31,Cash,525-88-7307,B,Mandalay,Member,Male,Sports and travel,75.82,1,75.82
2019-03-11,Cash,689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,280.62
2019-02-20,Credit card,725-56-0833,A,Yangon,Normal,Female,Health and beauty,32.32,10,323.2
2019-01-27,Ewallet,394-41-0748,C,Naypyitaw,Member,Female,Fashion accessories,54.07,9,486.63
2019-03-10,Credit card,596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.22,7,127.54
2019-02-15,Cash,541-89-9860,C,Naypyitaw,Member,Female,Fashion accessories,80.48,3,241.44
2019-01-26,Cash,173-82-9529,B,Mandalay,Normal,Female,Fashion accessories,37.95,10,379.5
2019-02-13,Ewallet,563-36-9814,A,Yangon,Member,Male,Electronic accessories,76.82,1,76.82
2019-03-09,Credit card,308-47-4913,A,Yangon,Member,Female,Sports and travel,52.26,10,522.6
2019-03-06,Ewallet,885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,1,79.74
2019-01-24,Ewallet,726-27-2396,A,Yangon,Normal,Female,Health and beauty,77.5,5,387.5
2019-03-13,Ewallet,316-01-3952,A,Yangon,Normal,Female,Food and beverages,54.27,5,271.35
2019-03-15,Cash,760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,13.59,9,122.31
2019-03-05,Credit card,793-10-3222,B,Mandalay,Member,Female,Health and beauty,41.06,6,246.36
2019-03-04,Cash,346-12-3257,B,Mandalay,Member,Male,Electronic accessories,19.24,9,173.16
2019-03-25,Credit card,110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,236.58
2019-03-12,Credit card,651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,184.88
2019-02-04,Ewallet,236-86-3015,C,Naypyitaw,Member,Male,Home and lifestyle,13.98,1,13.98
2019-02-22,Ewallet,831-64-0259,B,Mandalay,Normal,Female,Fashion accessories,39.75,5,198.75
2019-02-16,Ewallet,587-03-7455,C,Naypyitaw,Member,Female,Fashion accessories,97.79,7,684.53
2019-01-19,Credit card,882-40-4577,A,Yangon,Member,Male,Sports and travel,67.26,4,269.04
2019-01-11,Credit card,732-67-5346,A,Yangon,Normal,Male,Food and beverages,13.79,5,68.95
2019-01-04,Cash,725-32-9708,B,Mandalay,Member,Female,Fashion accessories,68.71,4,274.84
2019-03-04,Ewallet,256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,226.12
2019-01-28,Ewallet,372-26-1506,C,Naypyitaw,Normal,Female,Fashion accessories,23.82,5,119.1
2019-01-02,Cash,244-08-0162,B,Mandalay,Normal,Female,Health and beauty,34.21,10,342.1
2019-01-25,Ewallet,569-71-4390,B,Mandalay,Normal,Male,Sports and travel,21.87,2,43.74
2019-01-04,Cash,132-23-6451,A,Yangon,Member,Male,Health and beauty,20.97,5,104.85
2019-03-10,Ewallet,696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,3,77.52
2019-03-22,Ewallet,472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,50.93,8,407.44
2019-01-25,Ewallet,268-03-6164,B,Mandalay,Normal,Male,Health and beauty,96.11,1,96.11
2019-01-08,Credit card,750-57-9686,C,Naypyitaw,Normal,Female,Home and lifestyle,45.38,4,181.52
2019-01-22,Ewallet,186-09-3669,C,Naypyitaw,Member,Female,Health and beauty,81.51,1,81.51
2019-01-12,Ewallet,848-07-1692,B,Mandalay,Normal,Female,Health and beauty,57.22,2,114.44
2019-02-04,Cash,745-71-3520,A,Yangon,Member,Female,Electronic accessories,25.22,7,176.54
2019-03-28,Ewallet,266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,115.8
2019-01-23,Cash,740-22-2500,C,Naypyitaw,Normal,Female,Electronic accessories,84.05,3,252.15
2019-02-08,Credit card,271-88-8734,C,Naypyitaw,Member,Female,Fashion accessories,97.21,10,972.1
2019-03-19,Credit card,301-81-8610,B,Mandalay,Member,Male,Fashion accessories,25.42,8,203.36
2019-03-09,Cash,489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,16.28
2019-01-02,Cash,198-84-7132,B,Mandalay,Member,Male,Fashion accessories,40.61,9,365.49
2019-01-21,Cash,269-10-8440,A,Yangon,Member,Male,Health and beauty,53.17,7,372.19
2019-03-20,Credit card,650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,3,62.61
2019-02-27,Cash,741-73-3559,B,Mandalay,Normal,Male,Sports and travel,67.27,5,336.35
2019-03-08,Ewallet,325-77-6186,A,Yangon,Member,Female,Home and lifestyle,90.65,10,906.5
2019-01-31,Credit card,286-75-7818,B,Mandalay,Normal,Male,Fashion accessories,69.08,2,138.16
2019-03-08,Ewallet,574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,86.54
2019-01-13,Ewallet,459-50-7686,A,Yangon,Normal,Female,Electronic accessories,23.46,6,140.76
2019-03-09,Credit card,616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,668.78
2019-02-22,Credit card,837-55-7229,B,Mandalay,Normal,Female,Fashion accessories,47.44,1,47.44
2019-03-19,Ewallet,751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,893.16
2019-01-20,Ewallet,257-73-1380,C,Naypyitaw,Member,Male,Sports and travel,82.93,4,331.72
2019-03-08,Credit card,345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,33.99,6,203.94
2019-03-08,Ewallet,549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,68.16
2019-02-07,Credit card,810-60-6344,C,Naypyitaw,Normal,Female,Electronic accessories,40.86,8,326.88
2019-01-15,Cash,450-28-2866,C,Naypyitaw,Member,Male,Food and beverages,17.44,5,87.2
2019-03-22,Credit card,394-30-3170,B,Mandalay,Member,Female,Sports and travel,88.43,8,707.44
2019-01-15,Credit card,138-17-5109,A,Yangon,Member,Female,Home and lifestyle,89.21,9,802.89
2019-01-08,Ewallet,192-98-7397,C,Naypyitaw,Normal,Male,Fashion accessories,12.78,1,12.78
2019-01-15,Cash,301-11-9629,A,Yangon,Normal,Female,Sports and travel,19.1,7,133.7
2019-01-28,Credit card,390-80-5128,B,Mandalay,Member,Female,Health and beauty,19.15,1,19.15
2019-02-14,Credit card,235-46-8343,C,Naypyitaw,Member,Male,Food and beverages,27.66,10,276.6
2019-03-10,Credit card,453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,137.22
2019-01-12,Credit card,296-11-7041,B,Mandalay,Member,Female,Health and beauty,27.07,1,27.07
2019-03-26,Credit card,449-27-2918,B,Mandalay,Member,Female,Sports and travel,39.12,1,39.12
2019-01-01,Cash,891-01-7034,B,Mandalay,Normal,Female,Electronic accessories,74.71,6,448.26
2019-01-02,Cash,744-09-5786,B,Mandalay,Normal,Male,Electronic accessories,22.01,6,132.06
2019-03-16,Ewallet,727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,318.05
2019-03-03,Ewallet,568-88-3448,A,Yangon,Normal,Male,Health and beauty,25,1,25
2019-01-31,Cash,187-83-5490,A,Yangon,Member,Male,Electronic accessories,20.77,4,83.08
2019-02-13,Cash,767-54-1907,B,Mandalay,Member,Female,Fashion accessories,29.56,5,147.8
2019-02-15,Credit card,710-46-4433,B,Mandalay,Member,Female,Food and beverages,77.4,9,696.6
2019-02-07,Cash,533-33-5337,B,Mandalay,Normal,Male,Electronic accessories,79.39,10,793.9
2019-01-27,Cash,325-90-8763,C,Naypyitaw,Member,Female,Electronic accessories,46.57,10,465.7
2019-02-23,Credit card,729-46-7422,C,Naypyitaw,Normal,Male,Food and beverages,35.89,1,35.89
2019-02-03,Cash,639-76-1242,C,Naypyitaw,Normal,Male,Food and beverages,40.52,5,202.6
2019-03-03,Credit card,234-03-4040,B,Mandalay,Member,Female,Food and beverages,73.05,10,730.5
2019-02-03,Cash,326-71-2155,C,Naypyitaw,Normal,Female,Sports and travel,73.95,4,295.8
2019-03-17,Cash,320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,22.62
2019-03-28,Credit card,470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,5,256.7
2019-03-02,Credit card,878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,545.5
2019-02-08,Credit card,440-59-5691,C,Naypyitaw,Member,Female,Health and beauty,37.15,7,260.05
2019-03-22,Cash,554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02,6,222.12
2019-02-09,Ewallet,746-19-0921,C,Naypyitaw,Normal,Male,Food and beverages,21.58,1,21.58
2019-02-15,Cash,233-34-0817,C,Naypyitaw,Member,Female,Electronic accessories,98.84,1,98.84
2019-01-23,Ewallet,767-05-1286,C,Naypyitaw,Member,Female,Home and lifestyle,83.77,6,502.62
2019-01-25,Cash,340-21-9136,A,Yangon,Member,Female,Sports and travel,40.05,4,160.2
2019-02-02,Credit card,405-31-3305,A,Yangon,Member,Male,Fashion accessories,43.13,10,431.3
2019-03-30,Cash,731-59-7531,B,Mandalay,Member,Male,Health and beauty,72.57,8,580.56
2019-03-30,Cash,676-39-6028,A,Yangon,Member,Female,Electronic accessories,64.44,5,322.2
2019-02-25,Credit card,502-05-1910,A,Yangon,Normal,Male,Health and beauty,65.18,3,195.54
2019-03-18,Credit card,485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,5,166.3
2019-03-07,Ewallet,598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,336.28
2019-03-16,Ewallet,701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,343.7
2019-01-29,Ewallet,575-67-1508,A,Yangon,Normal,Male,Electronic accessories,38.6,1,38.6
2019-02-02,Cash,541-08-3113,C,Naypyitaw,Normal,Male,Food and beverages,65.97,8,527.76
2019-02-15,Cash,246-11-3901,C,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,328
2019-01-08,Ewallet,674-15-9296,A,Yangon,Normal,Male,Sports and travel,37.14,5,185.7
2019-02-12,Cash,305-18-3552,B,Mandalay,Member,Male,Home and lifestyle,60.38,10,603.8
2019-01-01,Credit card,493-65-6248,C,Naypyitaw,Member,Female,Sports and travel,36.98,10,369.8
2019-03-21,Ewallet,438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,4,197.96
2019-02-28,Cash,709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,410.9
2019-03-23,Ewallet,795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,148.6
2019-01-30,Cash,556-72-8512,C,Naypyitaw,Normal,Male,Home and lifestyle,22.96,1,22.96
2019-02-04,Ewallet,627-95-3243,B,Mandalay,Member,Female,Home and lifestyle,77.68,9,699.12
2019-03-13,Ewallet,686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,69.4
2019-03-15,Credit card,510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,196.6
2019-03-05,Ewallet,608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,202.56
2019-03-05,Credit card,148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,121.2
2019-02-26,Ewallet,437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,199.78
2019-03-20,Cash,632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,607.36
2019-01-01,Cash,556-97-7101,C,Naypyitaw,Normal,Female,Electronic accessories,63.22,2,126.44
2019-01-27,Cash,862-59-8517,C,Naypyitaw,Normal,Female,Food and beverages,90.24,6,541.44
2019-01-21,Cash,401-18-8016,B,Mandalay,Member,Female,Sports and travel,98.13,1,98.13
2019-02-02,Cash,420-18-8989,A,Yangon,Member,Female,Sports and travel,51.52,8,412.16
2019-02-03,Credit card,277-63-2961,B,Mandalay,Member,Male,Sports and travel,73.97,1,73.97
2019-01-05,Ewallet,573-98-8548,C,Naypyitaw,Member,Female,Fashion accessories,31.9,1,31.9
2019-01-27,Ewallet,620-02-2046,C,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,138.8
2019-03-25,Cash,282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,186.62
2019-02-25,Credit card,511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,88.45
2019-01-28,Ewallet,726-29-6793,A,Yangon,Member,Male,Electronic accessories,24.18,8,193.44
2019-01-08,Cash,387-49-4215,B,Mandalay,Member,Female,Sports and travel,48.5,3,145.5
2019-01-29,Credit card,862-17-9201,B,Mandalay,Normal,Female,Food and beverages,84.05,6,504.3
2019-03-29,Cash,291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,306.45
2019-02-09,Credit card,602-80-9671,C,Naypyitaw,Member,Female,Home and lifestyle,15.95,6,95.7
2019-01-16,Credit card,347-72-6115,B,Mandalay,Member,Female,Sports and travel,90.74,7,635.18
2019-01-05,Ewallet,209-61-0206,A,Yangon,Normal,Female,Home and lifestyle,42.91,5,214.55
2019-01-27,Ewallet,595-27-4851,A,Yangon,Normal,Female,Fashion accessories,54.28,7,379.96
2019-03-14,Cash,189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,696.85
2019-02-23,Credit card,503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,408.73
2019-03-18,Ewallet,413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,51.47
2019-03-29,Ewallet,425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,274.3
2019-01-22,Credit card,521-18-7827,C,Naypyitaw,Member,Male,Home and lifestyle,39.39,5,196.95
2019-03-01,Ewallet,220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,69.46
2019-01-17,Credit card,600-38-9738,C,Naypyitaw,Member,Male,Sports and travel,71.92,5,359.6
2019-03-26,Credit card,734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,137.13
2019-03-20,Cash,451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,499.02
2019-02-06,Credit card,609-81-8548,A,Yangon,Member,Female,Home and lifestyle,37.44,6,224.64
2019-01-01,Cash,133-14-7229,C,Naypyitaw,Normal,Male,Health and beauty,62.87,2,125.74
2019-01-27,Credit card,534-01-4457,A,Yangon,Normal,Male,Food and beverages,81.71,6,490.26
2019-02-25,Ewallet,719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,457.05
2019-01-16,Credit card,286-62-6248,B,Mandalay,Normal,Male,Fashion accessories,39.21,4,156.84
2019-01-13,Ewallet,339-38-9982,B,Mandalay,Member,Male,Fashion accessories,59.86,2,119.72
2019-02-07,Credit card,827-44-5872,B,Mandalay,Member,Female,Food and beverages,54.36,10,543.6
2019-02-17,Cash,827-77-7633,A,Yangon,Normal,Male,Sports and travel,98.09,9,882.81
2019-02-12,Ewallet,287-83-1405,A,Yangon,Normal,Male,Health and beauty,25.43,6,152.58
2019-01-24,Credit card,435-13-4908,A,Yangon,Member,Male,Fashion accessories,86.68,8,693.44
2019-02-06,Ewallet,857-67-9057,B,Mandalay,Normal,Male,Electronic accessories,22.95,10,229.5
2019-03-26,Ewallet,236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,146.79
2019-03-11,Ewallet,892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,141.6
2019-02-07,Ewallet,583-41-4548,C,Naypyitaw,Normal,Male,Home and lifestyle,16.67,7,116.69
2019-01-05,Credit card,339-12-4827,B,Mandalay,Member,Female,Fashion accessories,73.96,1,73.96
2019-03-07,Ewallet,643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,97.94
2019-02-25,Credit card,308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,292.2
2019-02-01,Ewallet,358-88-9262,C,Naypyitaw,Member,Female,Food and beverages,87.48,6,524.88
2019-01-22,Ewallet,460-35-4390,A,Yangon,Normal,Male,Home and lifestyle,30.68,3,92.04
2019-01-03,Credit card,343-87-0864,C,Naypyitaw,Member,Male,Health and beauty,75.88,1,75.88
2019-02-13,Credit card,173-50-1108,B,Mandalay,Member,Female,Sports and travel,20.18,4,80.72
2019-01-28,Credit card,243-47-2663,C,Naypyitaw,Member,Male,Electronic accessories,18.77,6,112.62
2019-01-05,Credit card,841-18-8232,B,Mandalay,Normal,Female,Food and beverages,71.2,1,71.2
2019-03-19,Ewallet,701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,155.24
2019-01-12,Ewallet,647-50-1224,A,Yangon,Normal,Female,Fashion accessories,29.42,10,294.2
2019-01-07,Credit card,541-48-8554,A,Yangon,Normal,Male,Sports and travel,60.95,9,548.55
2019-01-26,Cash,539-21-7227,B,Mandalay,Normal,Female,Sports and travel,51.54,5,257.7
2019-01-23,Cash,213-32-1216,A,Yangon,Normal,Female,Electronic accessories,66.06,6,396.36
2019-02-09,Ewallet,747-58-7183,B,Mandalay,Normal,Male,Fashion accessories,57.27,3,171.81
2019-02-22,Cash,582-52-8065,B,Mandalay,Normal,Female,Fashion accessories,54.31,9,488.79
2019-02-05,Cash,210-57-1719,B,Mandalay,Normal,Female,Health and beauty,58.24,9,524.16
2019-03-07,Credit card,399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,133.26
2019-03-25,Cash,134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,135.24
2019-01-20,Credit card,356-44-8813,B,Mandalay,Normal,Male,Home and lifestyle,37.48,3,112.44
2019-02-04,Cash,198-66-9832,B,Mandalay,Member,Female,Fashion accessories,72.04,2,144.08
2019-01-30,Ewallet,283-26-5248,C,Naypyitaw,Member,Female,Food and beverages,98.52,10,985.2
2019-01-02,Ewallet,712-39-0363,A,Yangon,Member,Male,Food and beverages,41.66,6,249.96
2019-03-29,Ewallet,218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,217.26
2019-03-14,Cash,174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,194.22
2019-02-11,Credit card,866-99-7614,C,Naypyitaw,Normal,Male,Food and beverages,89.2,10,892
2019-01-30,Ewallet,134-54-4720,B,Mandalay,Normal,Female,Electronic accessories,42.42,8,339.36
2019-03-20,Ewallet,760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,447.06
2019-03-20,Cash,514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,198.5
2019-01-17,Credit card,698-98-5964,A,Yangon,Normal,Female,Food and beverages,81.21,10,812.1
2019-02-03,Credit card,718-57-9773,C,Naypyitaw,Normal,Female,Sports and travel,49.33,10,493.3
2019-01-01,Cash,651-88-7328,A,Yangon,Normal,Female,Fashion accessories,65.74,9,591.66
2019-01-10,Credit card,241-11-2261,B,Mandalay,Normal,Female,Fashion accessories,79.86,7,559.02
2019-03-02,Ewallet,408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,517.86
2019-02-25,Credit card,834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,410.2
2019-01-29,Cash,343-61-3544,B,Mandalay,Member,Male,Sports and travel,26.67,10,266.7
2019-03-10,Ewallet,239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,70.91
2019-01-13,Credit card,355-34-6244,B,Mandalay,Normal,Male,Food and beverages,72.39,2,144.78
2019-03-22,Credit card,550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,429.55
2019-03-01,Ewallet,339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,569.17
2019-02-20,Cash,458-61-0011,B,Mandalay,Normal,Male,Food and beverages,60.3,4,241.2
2019-01-14,Ewallet,592-34-6155,C,Naypyitaw,Normal,Male,Food and beverages,31.77,4,127.08
2019-03-26,Cash,797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,257.08
2019-03-01,Ewallet,207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,139.02
2019-01-07,Cash,390-31-6381,C,Naypyitaw,Normal,Male,Food and beverages,27.22,3,81.66
2019-02-01,Cash,443-82-0585,A,Yangon,Member,Female,Health and beauty,77.68,4,310.72
2019-02-13,Credit card,339-18-7061,C,Naypyitaw,Member,Female,Fashion accessories,92.98,2,185.96
2019-01-14,Credit card,359-90-3665,B,Mandalay,Member,Female,Fashion accessories,18.08,4,72.32
2019-01-19,Ewallet,375-72-3056,B,Mandalay,Normal,Male,Sports and travel,63.06,3,189.18
2019-03-09,Credit card,127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,206.84
2019-03-27,Cash,278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,157.02
2019-02-04,Ewallet,695-28-6250,A,Yangon,Normal,Female,Sports and travel,43.06,5,215.3
2019-03-14,Cash,379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,596.1
2019-03-04,Cash,227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,73.1
2019-03-03,Credit card,302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,279.18
2019-01-27,Ewallet,788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.24,7,169.68
2019-02-07,Cash,560-49-6611,A,Yangon,Member,Female,Sports and travel,45.58,1,45.58
2019-02-05,Ewallet,880-35-0356,A,Yangon,Member,Female,Sports and travel,75.2,3,225.6
2019-03-15,Cash,585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,290.4
2019-03-01,Credit card,470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,44.46
2019-02-15,Credit card,152-68-2907,A,Yangon,Normal,Male,Food and beverages,52.2,3,156.6
2019-02-17,Ewallet,123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,46.66,9,419.94
2019-01-26,Cash,258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,36.85,5,184.25
2019-03-24,Ewallet,334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,140.64
2019-01-23,Ewallet,219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,83.08
2019-01-26,Credit card,881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,64.99
2019-03-14,Ewallet,373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,775.6
2019-03-17,Ewallet,642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,327.06
2019-01-08,Cash,484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,51.89,7,363.23
2019-02-08,Cash,830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,4,127
2019-02-10,Ewallet,559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,7,375.55
2019-03-28,Credit card,544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,199.16
2019-01-23,Ewallet,318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,1,30.61
2019-01-17,Ewallet,349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,2,115.78
2019-02-07,Credit card,421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,1,28.96
2019-03-09,Cash,277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,890.73
2019-01-24,Cash,789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,3,279.66
2019-01-19,Credit card,284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,1,80.93
2019-02-03,Ewallet,443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,10,674.5
2019-03-20,Ewallet,509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,348.48
2019-01-13,Cash,327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,6,435.6
2019-03-14,Ewallet,840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,439.55
2019-01-23,Credit card,828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,6,591.18
2019-02-07,Ewallet,641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,6,260.76
2019-03-28,Credit card,420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,215.04
2019-03-20,Cash,436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,91.61
2019-01-17,Credit card,670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,7,662.13
2019-01-12,Credit card,852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,10,832.5
